"transcript_id"	"WTCMA"	"WTCMB"	"WTCMC"	"WTCM_1"	"WTCM_2"	"WTCM_3"	"WTMA"	"WTMC"	"WTM_1"	"WTM_2"	"WTM_3"	"KOCMA"	"KOCMB"	"KOCMC"	"KOCM_1"	"KOCM_2"	"KOCM_3"	"KOMA"	"KOMB"	"KOM_1"	"KOM_2"
"VNG_RS00270"	630.924161605179	490.342360435949	555.41421100389	700.174942946599	551.092739262393	520.891343273495	474.372072654657	489.437483492259	431.319113529689	349.322151198166	423.150230287074	566.89372749315	509.317292890882	363.707632771728	497.716736272976	597.755275863165	558.77564149022	353.469582931834	406.396644615907	394.362319875657	430.943322066767
"VNG_RS00275"	287.559607474577	236.106381637259	241.086388292897	178.645458694194	176.919071276119	180.75093930626	400.251436302367	392.837980171419	235.922870823286	243.128217233924	301.892471988412	251.791672654673	214.652683569397	322.387831102539	199.08669450919	226.801037144223	219.743229799525	459.143143296747	461.03821027855	312.099636210065	430.943322066767
"VNG_RS00280"	137.871044679592	90.6479858071618	146.482868836191	138.306161569699	174.885518732715	128.168847871712	195.936290879098	221.718860003072	199.738381433212	184.442095832632	184.92702371802	117.921627884338	93.8070853645178	113.22092547772	131.654104433497	176.827927264988	122.428370888307	203.718280810434	245.033271018415	205.407428304388	248.621147346212
"VNG_RS00285"	43.9874285406316	27.8268235501055	38.6552014984392	63.3903240527785	38.6374983246696	31.2206167892631	64.4527272628611	47.8397540255592	78.1584970825611	58.6861214012919	64.0269579217129	29.9636923312662	26.4867064558639	22.8776303027146	38.532908614682	78.8037501941793	37.6702679656328	62.7260171150018	61.4717613704734	69.798640685957	33.1494863128282
"VNG_RS00290"	760.26033209032	755.118802700589	970.957627112111	852.887996346475	681.240102040227	796.947323304875	738.628254432388	712.076338765054	633.952254114106	522.585938192457	830.204297968132	1013.44940030105	837.642091666694	658.0820390138	786.713550883091	743.830520125546	948.035077135092	755.255152019819	893.9018632623	574.841662220774	834.262072206177
"VNG_RS00295"	166.101782399699	137.026025057338	112.405256988882	141.187539935734	203.355254340366	128.168847871712	105.057945438464	114.999408715286	159.211753316328	125.75597443134	121.257758298663	154.651315258148	123.052823742867	106.684459676944	202.297770227081	171.061799201999	150.681071862531	118.3882935639	97.3302888365829	116.1648805702	110.498287709427
"VNG_RS00300"	150.345091579174	94.4425526549034	109.862151627143	80.6785942489909	67.1072339323209	69.0139950078448	118.593018163664	120.51938033362	73.8163583557521	44.7132353533653	65.1000354287807	130.003761888881	88.2890215195462	79.6048156451599	99.5433472545952	71.1155794435276	87.8972919198099	78.5487962070743	105.868033471371	46.8648016034283	93.9235445530133
"VNG_RS00305"	8.53487419445091	5.4810410022935	6.10345286817461	8.64413509810616	2.03355254340366	6.57276142931855	14.1795999978294	11.9599385063898	4.34213872680895	13.9728860479266	5.00769503298313	10.6322779239977	5.51806384497164	6.06957538643448	12.8443028715607	1.92204268766291	6.27837799427213	11.5845346924102	15.3679403426183	6.48130234941029	16.5747431564141
"VNG_RS00310"	105.701134254354	108.777582968594	84.4310980097488	100.848242811239	81.3421017361465	93.6618503677894	97.9681454395488	102.119474939174	70.9215992045462	75.4535846588039	94.0731281196117	102.456496358523	99.3251492094895	95.4790897327578	61.0104386399132	55.7392379422244	72.2013469341295	96.9145219389442	89.6463186652737	85.2540539807046	93.9235445530133
"VNG_RS00315"	1265.1309671313	1088.61906676322	1513.6563113073	1388.82437242906	1490.59401431489	1263.61338478649	1104.71974528544	1210.71377495454	1146.32462387756	1226.81939500796	1381.76613660099	1243.49323174755	1126.78863714321	960.627027506842	1483.51698166526	1541.47823550565	1560.17693157663	900.485660114913	1070.63317720241	1073.40338140618	1359.12893882596
"VNG_RS00320"	285.590021122011	298.084306817039	336.198528821952	403.392971244954	276.563145902898	353.285926825872	252.654690870415	339.478254527526	234.475491247683	220.771599557241	277.211689325852	338.783037487381	295.76822209048	213.60236456106	314.685420353236	286.384360461773	339.032411690695	218.41086139593	200.636998917517	219.865718160765	248.621147346212
"VNG_RS00325"	330.89050723102	297.662688278401	370.784761741608	311.188863531822	321.301301857779	289.201502890016	300.349709044933	306.358424817523	251.844046154919	229.155331185997	304.038627002547	326.217618122656	272.040547557102	266.360981381605	340.374026096358	353.655854529975	310.779710716471	228.582647955119	263.816309214948	271.217575236861	292.820462429983
"VNG_RS00330"	590.875905769679	575.509305240818	682.569479090861	596.445321769325	573.461817239833	657.276142931855	643.238218083353	629.276764490047	652.768188596945	712.617188444259	773.331190093538	576.559434696784	618.57495702132	548.596236850809	671.114825039045	520.873568356648	637.255366418622	605.786399525062	611.302515850819	783.240460840275	602.215668016379
"VNG_RS00345"	829.852383214304	1182.64000087948	873.811002293665	844.243861248369	980.172325920566	977.698262611135	1160.1490907315	1138.9541439162	1375.01059682283	1168.13327360667	1149.98139507434	913.409330743438	1261.42939496052	1442.92482552121	870.201519548235	901.438020513904	897.808053180915	1378.55962839682	1369.45423941999	1330.16266678667	779.012928351463
"VNG_RS00350"	779.299666831787	878.653034521512	645.440140809465	599.326700135361	675.139444410016	727.93332829703	814.037945329935	877.675487315066	842.374913000936	726.590074492186	829.846605465776	700.280486903302	947.45156218163	1041.16562398068	722.492036525288	580.456891674198	593.306720458717	971.970715655884	905.854705751004	843.566428861709	707.189041340335
"VNG_RS00355"	1255.28303536847	1180.11028964765	999.949028235941	550.343267912759	636.501946085347	616.196383998614	1124.70009073693	1310.99325935427	632.504874538503	687.465993557991	644.204196743044	1081.59263608667	1258.11855665353	1413.04383900338	513.772114862427	551.626251359255	530.522940515995	1465.86746302986	1226.02012955555	781.744775682718	596.690753630908
"VNG_RS00360"	262.611513675413	383.251251621907	247.189841161072	181.526837060229	193.187491623348	261.267266815413	133.417145434122	161.919167471123	95.5270519897969	142.523437688852	124.11929831751	257.591096976853	412.751175603878	539.725318978327	160.553785894508	194.126311453954	172.655394842484	218.693411022574	183.561509647941	121.649059481239	182.322174720555
"VNG_RS00365"	1957.11230566601	1864.8187963957	1696.75989735254	1596.2836147836	1622.77492963612	1669.48140304691	1559.11147248861	1510.632232884	1233.16739841374	1391.69945037349	1551.67007522006	1801.68782275743	1719.98050047766	1774.4170197034	1390.39578584644	1689.4755224557	1726.55394842484	1658.56630840117	1573.50633619142	1190.06682369557	1839.79649036197
"VNG_RS00370"	2867.06120055132	2212.65409077202	3432.17499620352	3103.24450022011	2808.33606244046	2449.99682277849	2208.79496329825	2367.14782899546	2004.62071221013	2537.47610630348	2299.60509764632	3378.64795303036	2743.5813437199	3266.13189352326	3490.43930534661	3769.12571050696	3657.15518166352	3073.29228900844	2766.2292616713	3041.72504875017	3049.7527407802
"VNG_RS00375"	4866.84787718959	4445.96748993731	5672.65081989595	5621.56919213504	5273.0017450457	4597.64661980833	6467.83118082811	6486.88664681188	7019.79094167447	6729.34192068147	8548.49311380456	6214.08316121647	5295.68587201928	4382.23342900569	6409.30713290877	5917.9694353141	6934.46849467357	6501.46690908194	7465.4039086586	8278.61734707368	7552.55796493936
"VNG_RS00380"	971.662600599027	992.9116584924	1382.9406957139	1236.11131902918	1063.54798020012	1173.23791513336	1500.45949067941	1494.072318029	1469.09026923703	1430.82353130769	1796.33174683152	1295.20476528699	1044.01767946863	877.987424168464	1326.17427148864	1614.51585763684	1406.35667071696	1684.56087405244	1775.8508840359	1912.98131651441	2325.98895628345
"VNG_RS00385"	574.462686164965	641.703415806978	415.543416108221	495.597078958087	603.965105390888	400.938447188432	435.700436296941	488.517488222537	424.082215651674	408.008272599458	411.704070211684	572.209866455148	631.266503864755	721.579135364191	462.394903376184	476.666586540401	414.372947621961	494.461846627266	520.802422722066	422.780337869225	408.843664524881
"VNG_RS00390"	10418.4552762878	8961.50203874988	12243.0178324859	10687.0323596253	10682.2515104994	9569.94064108782	10436.8301256751	10662.7451760814	9062.04352285028	9641.29137306939	8960.19718401624	11225.7523463008	9373.53505345332	8390.25419091698	9999.28978550998	11359.2722840878	11257.1317437299	9664.32742973658	10260.6615020882	10072.940974422	11210.0512881214
"VNG_RS00395"	23204.3533483595	17846.2695034676	17668.9874322932	20426.0912368249	15721.3947130537	14368.0564844904	16294.9385065965	14246.1267516497	9124.2808446012	14981.7284205869	14692.5772267725	20754.6897930037	13353.7145048314	14867.6583542784	13730.5597696984	20652.348678938	24014.7958280909	14923.9887297175	11817.09234901	9991.17685247556	16922.8127626988
"VNG_RS00400"	1016.30655792385	1091.99201507232	995.880059657158	924.92245549736	923.232854705263	1010.56206975773	999.017272574346	890.555421091178	703.42647374305	796.454504731819	905.319723462879	942.889737714522	960.143109025065	998.912041482813	847.723989523004	922.580490078196	888.390486189507	902.746057128066	1024.52935617456	834.093756197186	950.285274301076
"VNG_RS00405"	275.085560574995	339.824542142197	346.879571341257	224.74751255076	268.428935729284	266.196837887401	366.736018125679	425.037814611699	311.186608754641	299.01976142563	317.988634594429	346.515603250288	471.794458745075	544.627668328909	244.041754559653	215.268781018246	241.717552779477	489.093403721027	423.472133885483	290.661482285092	292.820462429983
"VNG_RS00410"	156.253850636871	147.144869984649	142.922521329755	118.136513007451	119.979600060816	115.023325013075	192.713654515955	197.798982990293	165.00127161874	170.469209784705	168.473168609647	142.085895893424	169.404560040629	211.968248110866	115.598725844046	121.088689322763	134.985126876851	259.94565651262	224.542683894924	222.358526756692	116.023202094899
