"ID"	"Pexp"	"PS"	"C"	"Sexp"	"Sstat"	"baseMean"	"baseMeanA_Pexp"	"baseMeanB_PS"	"foldChange"	"log2FoldChange"	"pval"	"padj"
TK1844	22	61.5	155.8333333	57.83333333	1.5	27.93790471	27.15745122	28.71835821	1.057476196	0.080625188	1	1
TK1845	26.83333333	41	258.5595238	30.5	2.5	26.16038579	33.32959922	18.99117236	0.569799002	-0.811475001	0.679903523	1
TK1846	20.33333333	36.9004329	144.6160714	16.5	1.75	20.91348354	24.68859202	17.13837506	0.694181955	-0.526614233	0.792253791	1
TK1847	94.2	108.5	134.5	68.5	2.5	83.03095484	116.0363825	50.0255272	0.431119328	-1.213840853	0.523598208	1
TK1848	134.5	443.5	471	203	8	185.5370336	165.4135665	205.6605007	1.243310963	0.314187173	0.905545609	1
TK1849	44.41666667	165.8333333	460.3095238	93.5	4	65.60299527	54.31490243	76.89108811	1.415653617	0.501468309	0.836764813	1
TK1850	345.9761905	2091.333333	6872.283333	876.75	47.5	697.8312162	427.1126419	968.5497905	2.267668281	1.181209616	0.563128428	1
TK1851	196.5	201.1666667	2668.666667	165	7.833333333	167.5256331	241.9482018	93.10306451	0.384805772	-1.377797656	0.467429012	1
TK1852	147	239.3333333	931.8333333	190.0333333	9	146.0828951	181.4611513	110.7046389	0.610073496	-0.71294504	0.691679911	1
TK1853	265	343.7916667	2804.2	232.0333333	12.5	243.2322062	327.1238442	159.3405681	0.487095548	-1.037723298	0.574399098	1
TK1854	72	144.1666667	1272.5	82.5	7.7	77.7898171	88.87893126	66.70070293	0.750466978	-0.414139503	0.810127659	1
TK1855	1573.25	2295.7	6316.161905	3831	38.7	1502.631707	1941.757762	1063.505652	0.547702537	-0.868535532	0.630278712	1
TK1856	92.25	275	123	241.5	8.5	120.473669	113.5675233	127.3798146	1.121621842	0.165586349	0.968642567	1
TK1857	54.75	142.216317	907.25	54.01111111	4.222222222	66.83396616	67.89362804	65.77430428	0.968784644	-0.045752097	0.95942335	1
TK1858	21	98.5	236.1593254	85.825	2.5	35.65827778	25.92302162	45.39353394	1.751089615	0.808252918	0.727632353	1
TK1859	96	226.5	177.4	282	10	111.5941447	118.5052417	104.6830477	0.883362172	-0.178923042	0.901189493	1
TK1860	7	35.25	187.7777778	14.66666667	1	12.42649181	8.641007205	16.21197641	1.876167445	0.907788592	0.736397798	1
TK1861	65	222.25	280.75	180.1428571	6	91.5340872	80.23792405	102.8302504	1.281566685	0.35790855	0.891640774	1
TK1862	14	125.25	101	62	18	37.59096508	17.28201441	57.89991574	3.350299008	1.744289859	0.413553817	1
TK1863	217	1039.666667	1135.666667	377.5	18	374.7992612	267.8712234	481.727299	1.798354048	0.846677077	0.689048592	1
TK1864	41	177.55	173.9333333	63.1	9	66.53054682	50.61161363	82.44948002	1.629062464	0.704041923	0.756236804	1
TK1865	198	320	213.6944444	190.8333333	6	196.3204226	244.417061	148.2237843	0.606437962	-0.721568028	0.687234942	1
TK1866	18	83	40.03333333	57	4	30.33263843	22.21973281	38.44554405	1.73024331	0.790974927	0.738800715	1
TK1867	0	9.5	45.33333333	7.825	0	2.31599663	0	4.631993259	Inf	Inf	0.374634964	1
TK1868	66.5	214.9583333	273.1109649	153.3333333	0	90.53010436	81.47235365	99.58785508	1.222351517	0.289659227	0.919665302	1
TK1869	2	22.16666667	30.5	14.83333333	2	6.329622186	2.468859202	10.19038517	4.127568378	2.045292115	0.480985601	1
TK1870	7.166666667	20.5	38.00263158	9.5	1	8.952496862	8.641007205	9.263986519	1.072095683	0.10043367	1	1
TK1871	18.5	74.16666667	171.8333333	48	3.5	28.24824147	22.21973281	34.27675012	1.542626566	0.625388861	0.803945344	1
TK1872	42.5	106	176.8095238	89	2.25	50.47258589	51.84604323	49.09912855	0.947017853	-0.078536472	0.949305319	1
TK1873	756.75	940.8333333	768.25	833.5	37	685.1668867	934.4632078	435.8705657	0.466439515	-1.100238081	0.551391868	1
TK1874	37	164.6583333	1301.892857	112.9333333	3.25	61.050892	45.67389523	76.42788878	1.673338532	0.742729345	0.741977244	1
TK1875	132	287	130	226	9	147.9414569	162.9447073	132.9382065	0.815848571	-0.293626696	0.853484574	1
TK1876	30.33333333	135.4166667	333.825	107.8333333	8	49.78239851	37.03288802	62.531909	1.6885507	0.755785498	0.740377237	1
TK1877	22.14285714	141.25	502	95.26785714	2	46.23427809	27.15745122	65.31110496	2.404905543	1.26598023	0.556083197	1
TK1878	38.11111111	135.4166667	151.4166667	91.5	3	54.72011692	46.90832483	62.531909	1.333066342	0.41474858	0.874110559	1
TK1879	93	225.5	547.5	110	3.5	109.7425003	114.8019529	104.6830477	0.911857726	-0.133119352	0.919885775	1
TK1880	179.6666667	724.9242424	1253.5	293.25	25.58333333	279.0084197	222.1973281	335.8195113	1.511357108	0.595844585	0.789136755	1
TK1881	45	171.5714286	977.4166667	64	4	67.60980805	55.54933204	79.67028406	1.43422578	0.520272155	0.828743547	1
TK1882	13	50.2	269	24	2.5	19.60377555	16.04758481	23.1599663	1.443205727	0.529276968	0.852954565	1
TK1883	37	126	611	57	2.5	52.01850515	45.67389523	58.36311507	1.277822151	0.353687055	0.899284369	1
TK1884	55.66666667	306.5	101.7833333	144.3333333	8	105.4335257	69.12805764	141.7389937	2.050382993	1.035893417	0.624699263	1
TK1885	12	34.66666667	79.08333333	25.5	1	15.51256581	14.81315521	16.21197641	1.094431009	0.130181013	1	1
TK1886	36.5	110	274.9539683	94.91666667	6.5	47.69569574	44.43946563	50.95192585	1.146546772	0.197295209	0.963782987	1
TK1887	91.5	211.3333333	161.8333333	159.5	10	105.6512905	113.5675233	97.73505777	0.86058985	-0.216602271	0.886341324	1
TK1888	42.5	165.5	326.5833333	110.3666667	6	64.36856567	51.84604323	76.89108811	1.483065694	0.568582505	0.810137608	1
TK1889	5	18.5	120.9	14	0	7.254867935	6.172148004	8.337587867	1.35084056	0.433857403	0.945891025	1
TK1890	6	18.5625	129.3333333	8.5	0	8.103682399	7.406577605	8.800787193	1.188239382	0.248825509	1	1
TK1891	93	430.7	704.0444444	178	6	157.2204312	114.8019529	199.6389095	1.738985309	0.798245745	0.711464616	1
TK1892	355.0357143	629.1190476	1099.866667	504.9242424	46.71428571	364.7874421	438.2225083	291.352376	0.664850323	-0.588898511	0.734975373	1
TK1893	32.5	59.75	158.5	42.5	1	33.64685339	39.50174722	27.79195956	0.703562792	-0.507248908	0.786787448	1
TK1894	88.5	143.625	1017.25	105	2.25	87.6652539	108.6298049	66.70070293	0.614018436	-0.70364612	0.698654312	1
TK1895	222.25	313.9166667	715.7539683	101	3	209.7439799	274.0433714	145.4445883	0.530735656	-0.913934621	0.617725968	1
TK1896	0.642857143	12.95952381	97.54848485	12	1.5	3.628010419	1.234429601	6.021591237	4.878035356	2.286300215	0.534338321	1
TK1897	15.75	70	79.0734127	59	2.5	26.08741321	19.75087361	32.42395282	1.641646514	0.715143514	0.772221302	1
TK1898	145	489.1428571	643.3111111	115	12	202.7483812	178.9922921	226.5044704	1.265442594	0.339642062	0.894740096	1
TK1899	171.3928571	475.7909091	2877.336447	202.5	23.83333333	215.7851704	211.0874617	220.4828791	1.044509595	0.062825745	1	1
TK1900	127	237.3	632.2333333	233.6666667	14.5	133.2753998	156.7725593	109.7782402	0.700238873	-0.514080941	0.767325546	1
TK1901	46.11111111	160.5611111	545.5	92.94444444	6	65.67942656	56.78376164	74.57509148	1.313317211	0.393215419	0.880382525	1
TK1902	42	207.95	887.3580087	133	6	74.09575151	51.84604323	96.34545979	1.858299183	0.893982792	0.681351027	1
TK1903	200.8928571	624.8595238	3087.794551	385.4178571	9.226190476	268.8099642	248.1203498	289.4995787	1.166770799	0.222521185	0.942123017	1
TK1904	1093.75	1192.583333	2148.759524	1111.5	11	951.5313895	1350.465983	552.5967958	0.409189719	-1.289158198	0.490532135	1
TK1905	132	344	3921.833333	207	4	161.1426377	162.9447073	159.3405681	0.977881214	-0.032268868	0.95909174	1
TK1906	84.66666667	254.0833333	517.8333333	147.3333333	10.33333333	111.2895724	104.9265161	117.6526288	1.121285955	0.165154247	0.969241202	1
TKt34	419.5	1965.833333	947.7428571	914.5214286	547	714.5551536	518.4604323	910.6498748	1.756450093	0.812662585	0.700940613	1
TK1907	10.5	71.34285714	531.2678571	41.25	2.333333333	22.61572407	12.34429601	32.88715214	2.664157771	1.413679521	0.531625936	1
TK1908	43.5	131.5	585.5	96.83333333	5.75	57.72860673	54.31490243	61.14231102	1.125700467	0.170822997	0.97219427	1
TKt35	1669.666667	1307.583333	211.75	823.6666667	128.0833333	1333.681076	2061.497433	605.8647183	0.293895451	-1.766625065	0.356121921	1
TK1909	190.5	342	948	351.3333333	14	196.4778968	234.5416241	158.4141695	0.67542028	-0.566142597	0.745488728	1
TK1910	339.9166667	825.9166667	1184.85	755.8409091	20.25	401.1543537	419.7060643	382.6026432	0.911596653	-0.133532468	0.915086385	1
TK1911	230	552.75	963.8333333	256	13	270.0340177	283.9188082	256.1492272	0.902191823	-0.148493884	0.90984566	1
TK1912	124.1666667	279.2	748.25	180.2916667	5	141.1509412	153.0692705	129.2326119	0.84427535	-0.244214502	0.873513201	1
TK1913	146.5	744.5	2601.166667	1551.333333	24	262.4235101	180.2267217	344.6202985	1.912148738	0.935194749	0.656121161	1
TK1914	31.5	142	572.7333333	77.625	1.5	52.63802575	39.50174722	65.77430428	1.665098607	0.735607616	0.747303935	1
TK1915	81.5	377.6761905	5623.6	262	12.66666667	138.1562862	101.2232273	175.0893452	1.729734864	0.790550916	0.714984154	1
TK1916	179	426.6666667	524.5	711.5	2.5	209.3745054	220.9628985	197.7861122	0.895110055	-0.159863021	0.905971912	1
TK1917	20	47.5	126.8333333	40.95	2	23.46107983	24.68859202	22.23356764	0.900560373	-0.151105097	0.935059687	1
TK1918	130.0333333	310.3333333	739.1428571	932.8333333	6.333333333	152.0338196	160.4758481	143.591791	0.894787551	-0.160382911	0.907010288	1
TK1919	11	21.83333333	77.5	16	1.5	11.88455539	13.57872561	10.19038517	0.750466978	-0.414139503	0.859307529	1
TK1920	5.5	14.41666667	45.16666667	8.5	0.5	6.945684084	7.406577605	6.484790563	0.875544807	-0.191747082	0.979044947	1
TK1921	3.2	3.5	30.03571429	9.479166667	0	2.778043053	3.703288802	1.852797304	0.500311319	-0.999102004	0.81226553	1
TK1922	5.5	6.5	69.28571429	5.5625	0	5.09288678	7.406577605	2.779195956	0.375233489	-1.414139503	0.593338334	1
TK1923	5.5	12.5	185.5166667	9.5	0.5	6.482484758	7.406577605	5.558391911	0.750466978	-0.414139503	0.901409933	1
TK1924	5.625	32	166.6785714	15.5	1.5	11.11447802	7.406577605	14.82237843	2.001245274	1.000897996	0.711737441	1
TK1925	9.642857143	29	441.25	28.5	1.5	12.88853823	12.34429601	13.43278045	1.088177118	0.121913397	1	1
TK1926	17.25	79.125	177.8333333	64.39285714	2.25	28.78902498	20.98530321	36.59274675	1.743732096	0.802178404	0.735949745	1
TK1927	266	442	340.4761905	375.5	3	266.5461879	328.3582738	204.7341021	0.623508279	-0.681519379	0.700973193	1
TK1928	23.33333333	61.91666667	244.8111111	27.91666667	1	28.55511951	28.39188082	28.71835821	1.01149897	0.016494851	1	1
TK1929	177	229	1048.416667	202.5	11	162.2833425	218.4940393	106.0726456	0.485471576	-1.042541265	0.574482291	1
TK1930	8	23.75	37.08333333	30.5	0	10.49611031	9.875436806	11.11678382	1.125700467	0.170822997	1	1
TK1931	5.5	7.5	14.83333333	4.833333333	0	5.556086106	7.406577605	3.705594607	0.500311319	-0.999102004	0.716636084	1
TK1932	431.3333333	592.4583333	1099.514286	929	28	403.1265794	532.0391579	274.214001	0.515401915	-0.956230197	0.600988575	1
TK1933	10.33333333	28.45833333	140.4916667	12	1	12.65693857	12.34429601	12.96958113	1.050653769	0.071287324	1	1
TK1934	448.3333333	365.2	731.3928571	646.8333333	10	361.0461076	553.0244611	169.067754	0.305714785	-1.709741772	0.372313377	1
TK1935	28	112	708.5333333	76.9	4	43.22117666	34.56402882	51.8783245	1.500933956	0.585860497	0.809250286	1
TK1936	23.5	66.33333333	109	33.33333333	4	30.09873297	29.62631042	30.57115551	1.031892095	0.045292115	1	1
TK1937	4	9	44.83333333	8	0	4.553256168	4.937718403	4.168793933	0.84427535	-0.244214502	0.998542072	1
TK1938	17	36.375	133.7916667	30.5	0	18.83023947	20.98530321	16.67517573	0.794612094	-0.331677343	0.870910416	1
TK1939	149.5	306.825	316	316.5	56	163.6833166	185.1644401	142.2021931	0.767977874	-0.380863348	0.818246943	1
TK1940	151.5	258.2777778	1195.75	240.6666667	7	153.5693627	187.6332993	119.5054261	0.636909475	-0.650839761	0.714523585	1
TK1941	992.9761905	1348.321429	767.8666667	800.2857143	35	925.0906425	1225.788594	624.3926914	0.509380406	-0.97318463	0.594015165	1
TK1942	92.5	319.9166667	235.7	238.5	8.833333333	130.8956538	113.5675233	148.2237843	1.305159961	0.384226636	0.878464706	1
TK1943	166.5	504.1666667	248.5	438	9	219.183887	204.9153137	233.4524603	1.139263123	0.188100989	0.95693107	1
TK1944	37.34285714	128.7	616.9166667	122.3333333	0	52.71330414	45.67389523	59.75271305	1.308246488	0.387634386	0.885372716	1
TK1945	37.5	80.08333333	521.7166667	58.39285714	2	41.98213545	46.90832483	37.05594607	0.78996524	-0.340138922	0.84721015	1
TK1946	231.75	454.7261905	2789.842857	259.0588235	19	248.5716803	286.3876674	210.7556933	0.735910506	-0.442397763	0.792505259	1
TK1947	17	36.33333333	135.5	34	1	18.83023947	20.98530321	16.67517573	0.794612094	-0.331677343	0.870799367	1
TK1948	19	220.25	775.3333333	114.5	24	62.67900706	23.45416241	101.9038517	4.344808819	2.119292697	0.304980383	1
TK1949	13.33333333	52	206.7916667	17.25	7	20.06697488	16.04758481	24.08636495	1.500933956	0.585860497	0.830103349	1
TK1950	1522	9557.7	3238.666667	4550.5	3663	3153.030505	1878.801852	4427.259157	2.356426864	1.236600905	0.542315683	1
TK1951	418.25	1796.5	2963.533333	1316.25	23	673.9487813	515.9915731	831.9059894	1.61224724	0.689072999	0.749870322	1
TK1952	321.5	959	3346.5	628.3333333	58	420.8472425	397.4863315	444.2081536	1.117543217	0.160330624	0.966951073	1
TK1953	133.9	209.625	2047.743541	133.75	12.33333333	131.3427125	165.4135665	97.27185845	0.588052483	-0.765983176	0.672702502	1
TK1954	87	274.25	1333.616667	141	6	117.1559953	107.3953753	126.9166153	1.181769839	0.240949084	0.937788121	1
TK1955	113.5	329	1095.583333	114.5	5	146.5587764	140.7249745	152.3925782	1.082910683	0.114914256	0.988524829	1
TK1956	321	885.4761905	2226.9	472.8333333	33	403.0916527	396.2519019	409.9314035	1.034522236	0.048964655	1	1
TK1957	274.5833333	1938.083333	1136.72619	265.5	22	618.5742169	339.4681402	897.6802937	2.644372733	1.402925544	0.487504362	1
TK1958	21.58333333	114.4166667	542.5769231	47.78571429	0	39.98108719	27.15745122	52.80472316	1.944391715	0.959318892	0.668246336	1
TK1959	63.72222222	137.5	513.4166667	116.9	7.5	71.46250071	79.00349445	63.92150698	0.80909721	-0.305615047	0.853881767	1
TK1960	20	63.40833333	155.85	27.15	1	26.93507477	24.68859202	29.18155753	1.18198549	0.241212325	0.956647693	1
TK1961	90.14285714	274.3666667	794.7	376.8333333	37.11666667	119.0076397	111.0986641	126.9166153	1.142377511	0.192039483	0.957763966	1
TK1962	35	70.33333333	196.15	51.5	3	37.81449442	43.20503603	32.42395282	0.750466978	-0.414139503	0.820204722	1
TKr04	44042.87619	50950.7	31631.36667	41260.50952	26653.03571	38984.22588	54367.98291	23600.46886	0.43408763	-1.203941783	0.516445823	1
TKt36	786.5	1113.833333	1501.053968	1176.229762	52.83333333	743.1328577	970.2616662	516.0040491	0.531819474	-0.910991488	0.615846874	1
TKt37	337.45	1103.15	281.4833333	367.5	43.16666667	463.455816	416.0027755	510.9088565	1.228138096	0.296472791	0.910499634	1
TK1963	44.45833333	113.2333333	130.5	81	3	53.32821313	54.31490243	52.34152383	0.963667824	-0.05339216	0.958812866	1
TK1964	10.5	40.2	113.4761905	16.5	3.5	15.43613452	12.34429601	18.52797304	1.500933956	0.585860497	0.841562709	1
TK1965	31.64285714	94.76666667	297.4766234	40.53333333	3.333333333	41.75284159	39.50174722	44.00393596	1.11397442	0.155716105	0.982509785	1
TK1966	102.5	208.6428571	1643.5	140.1111111	11.2	111.3602392	125.9118193	96.80865912	0.768860776	-0.379205713	0.821022781	1
TK1967	76.5	139.5333333	578.9166667	111.75	11.5	79.33227765	93.81664966	64.84790563	0.691219585	-0.532784	0.76396817	1
TK1968	42.9	85.63333333	326.4333333	63.625	10.5	46.45780743	53.08047283	39.83514203	0.750466978	-0.414139503	0.816486529	1
TK1969	56	210.75	254.7857143	189.5	2	83.43155771	69.12805764	97.73505777	1.413826181	0.499604763	0.8350006	1
TK1970	487.6666667	1374	636.9166667	751.5	36	619.4187595	602.4016452	636.4358738	1.056497569	0.079289448	1	1
TK1971	651	810	353.25	700.6111111	31	589.4025621	803.6136701	375.191454	0.466880378	-1.098875139	0.552051208	1
TK1972	47.5	95.76785714	628.3206349	57.86111111	0	51.85987806	59.25262084	44.46713529	0.750466978	-0.414139503	0.814937043	1
TK1973	200.1666667	351.75	584.75	283	8	204.9660414	246.8859202	163.0461627	0.660410941	-0.598564074	0.733028565	1
TK1974	864.5666667	133.5	3623.811111	126.5	33.5	564.9251572	1067.781605	62.06870968	0.058128656	-4.104606635	0.046927642	1
TK1975	71.25	142.8333333	197.5833333	132.6666667	2.25	76.94100263	87.64450166	66.23750361	0.755751957	-0.404015286	0.814399352	1
TK1976	1527.5	2653.17619	1223.375	1542.767857	36.875	1557.538121	1886.20843	1228.867812	0.651501601	-0.618159371	0.722230846	1
TK1977	104	1555.5	1244.916667	900	44	424.5594148	128.3806785	720.7381512	5.614070277	2.489047124	0.211487724	1
TK1978	641.8611111	1069.666667	5601.25	752.5	158.5	644.0635412	792.5038037	495.6232788	0.625389148	-0.677173909	0.700734303	1
TK1979	48.33333333	75.125	1276	42.25	5	46.99628514	59.25262084	34.73994945	0.586302326	-0.770283314	0.681528231	1
TK1980	227.8333333	260.5833333	3069.609524	179.5	24.5	201.1724865	281.449949	120.8950241	0.429543599	-1.219123521	0.515568919	1
TK1981	351.6666667	403.75	2269.5	337	33.5	310.8258736	434.5192195	187.1325277	0.430665709	-1.215359639	0.515413006	1
TK1982	68.5	103.5833333	1113	39.75	8.25	66.05697138	83.94121285	48.1727299	0.573886512	-0.801162626	0.665767831	1
TK1983	122.5	123.5833333	2335.316667	107	14.5	104.0185639	150.6004113	57.43671642	0.381384858	-1.39068053	0.466348173	1
TK1984	795.5	680.1666667	3686.22619	597.25	48.83333333	648.7907519	982.6059622	314.9755416	0.320551222	-1.641373188	0.3892618	1
TK1985	125	304.625	442.4166667	161.5	8.5	147.7897473	154.3037001	141.2757944	0.915569713	-0.127258356	0.920642388	1
TK1986	149.5	928.3333333	1044.75	776.5	16.5	307.5067073	185.1644401	429.8489745	2.321444518	1.215022801	0.553277963	1
TK1987	179.5	998.8333333	526	857.5	18	342.4667274	222.1973281	462.7361266	2.082545864	1.058348268	0.60928005	1
TK1988	54.66666667	187.9166667	298.25	139	9	77.48755066	67.89362804	87.08147328	1.282616289	0.359089635	0.892569706	1
TK1989	3.5	10	17.09848485	5	0	4.784855831	4.937718403	4.631993259	0.938083722	-0.092211408	1	1
TK1990	84.5	54.3	816.215873	44.64285714	10.5	64.35242503	103.6920865	25.0127636	0.241221529	-2.051569424	0.300168281	1
TK1991	93.5	42	115.5	27.33333333	8	67.74537708	116.0363825	19.45437169	0.167657516	-2.576410932	0.200911007	1
TK1992	58	938.75	1149.033333	322.75	12.5	253.2705419	71.59691685	434.9441671	6.074900795	2.602860849	0.193818784	1
TK1993	40.5	65.51666667	851.75	57	1.5	39.97416977	49.37718403	30.57115551	0.619135257	-0.691673479	0.713279235	1
TK1994	17	21.48333333	260.3409091	12	3	15.35624453	20.98530321	9.727185845	0.463523722	-1.109284922	0.59679267	1
TK1995	14.5	10.5	239.75	11	0	10.95700384	17.28201441	4.631993259	0.268023921	-1.89956633	0.389901096	1
TK1996	41.5	44.5	253.7083333	33.11666667	2	36.34500645	51.84604323	20.84396967	0.402035881	-1.31460383	0.504101104	1
TK1997	162.3333333	132.9595238	1089.776623	155.0095238	38.7952381	130.7915528	199.9775953	61.60551035	0.308062062	-1.698707071	0.378795784	1
TK1998	39	351.3333333	93.21111111	19.33333333	4.5	105.3628589	48.14275443	162.5829634	3.3771014	1.755785498	0.390463785	1
TK1999	1587.25	1754.733766	1723.85	1196.166667	50	1385.977297	1959.039776	812.914817	0.414955749	-1.268970601	0.496524785	1
TK2000	93.83333333	59.12222222	1099.785714	91.56944444	16	71.68257135	116.0363825	27.32876023	0.235518892	-2.086085306	0.291361666	1
TK2001	15	11	768	18.5	3	11.8058183	18.51644401	5.095192585	0.275171225	-1.86159848	0.39221388	1
TK2002	93.5	509.6190476	923.3928571	460.2	7	175.5168045	114.8019529	236.2316562	2.057732036	1.041055122	0.618587586	1
TK2003	541	1112	704.7	692	17	591.4520322	667.826414	515.0776504	0.77127475	-0.374683214	0.817437943	1
TK2004	64	123.75	378.5428571	72	8.333333333	68.22010543	79.00349445	57.43671642	0.727014885	-0.459943193	0.793697747	1
TK2005	71.5	135.3333333	512	97.33333333	3.5	75.70542013	88.87893126	62.531909	0.703562792	-0.507248908	0.774328383	1
TK2006	4686	6208.833333	4144.25	3372	291	4330.270862	5784.537109	2876.004615	0.497188377	-1.008135526	0.581301365	1
TK2007	84.5	68.33333333	905.4833333	165	16.33333333	67.59482031	103.6920865	31.49755416	0.303760443	-1.718994085	0.37890998	1
TK2008	70	46	732.8333333	70	7.5	53.85862052	86.41007205	21.30716899	0.246582007	-2.019860564	0.309359581	1
TK2009	251.15	854.75	567.3944444	380.2	15	352.9386267	309.8418298	396.0354237	1.278185789	0.354097553	0.887227984	1
TK2010	11.5	43.03333333	67	12.5	0	17.36536311	14.81315521	19.91757102	1.344586669	0.427162751	0.898119765	1
TK2011	23.5	73.5	103.5	61.5	2.833333333	31.95153027	29.62631042	34.27675012	1.156969924	0.210351362	0.965166748	1
TK2012	2962.666667	1327.583333	42.75	30.5	190.5	2136.371806	3657.614907	615.1287048	0.168177548	-2.571942983	0.191386174	1
TK2013	470.6190476	1446.095238	564.8785714	2547.775	13	625.6012836	581.416342	669.7862253	1.151990711	0.204129084	0.948310561	1
TK2014	58	429.5	107.5	28.83333333	28.66666667	135.3863135	71.59691685	199.1757102	2.781903452	1.476072351	0.470828999	1
TK2015	26.34285714	53.14285714	78.53333333	22.64285714	14.57142857	28.32236695	32.09516962	24.54956427	0.764899035	-0.386658767	0.83691221	1
TK2016	34.16666667	166.4333333	336.9857143	48.33333333	15	59.43084727	41.97060643	76.89108811	1.832022328	0.873437087	0.692346443	1
TK2017	47.525	57.1	99.75	55	0	42.82749121	59.25262084	26.40236158	0.445589768	-1.16621199	0.548236809	1
TK2018	36	90.03333333	489.9916667	75.5	2.5	43.06370248	44.43946563	41.68793933	0.938083722	-0.092211408	0.946009233	1
TK2019	35.5	108.3428571	481.6666667	79.6	4	47.23249641	44.43946563	50.0255272	1.125700467	0.170822997	0.974622354	1
TK2020	54.5	242.5	350.0333333	174.125	4	89.37671766	66.65919844	112.0942369	1.681601932	0.749836232	0.73485342	1
TK2021	208	666.5	2626.277778	316.7	24	282.626054	256.761357	308.4907511	1.201468767	0.264799146	0.924534525	1
TK2022	153.5	241.5	1957.75	104.8333333	3	151.0981977	190.1021585	112.0942369	0.589652625	-0.762062807	0.67341201	1
TK2023	169	418.1666667	2650.333333	295.0583333	8	201.1179604	208.6186025	193.6173182	0.928092298	-0.107659808	0.927372988	1
TK2024	1089	2801.416667	3967.461905	2054.333333	58.5	1320.857574	1344.293835	1297.421312	0.965132234	-0.051201474	0.947609317	1
TK2025	1380.5	2525.333333	3679.72619	2100	59	1436.545574	1703.512849	1169.578298	0.686568521	-0.542524382	0.751117305	1
TK2026	180.2	390.8095238	536.6666667	237.4	14.25	201.6541323	222.1973281	181.1109364	0.815090523	-0.294967802	0.851609446	1
TK2027	23	33.5	672	15.33333333	2	22.07032895	28.39188082	15.74877708	0.554692984	-0.850238618	0.670650036	1
TK2028	11.5	24	156.8333333	19	3	12.96496952	14.81315521	11.11678382	0.750466978	-0.414139503	0.854512593	1
TK2029	134.5	260.8958333	328.7333333	144.6666667	8.5	143.1542953	165.4135665	120.8950241	0.730865228	-0.452322697	0.79096707	1
TK2030	115.7	218	990.2	127.5	9	122.0856434	143.1938337	100.9774531	0.705180177	-0.503936174	0.771764917	1
TK2031	19.5	51.33333333	370.8333333	54	4	24.15587882	24.68859202	23.62316562	0.956845397	-0.063642256	0.969276336	1
TK2032	17	57.80952381	352.9761905	58.83333333	0.833333333	23.92543206	20.98530321	26.8655609	1.280208374	0.356378651	0.913824127	1
TK2033	29	61.2	250.5909091	31.61111111	2.5	32.02680865	35.79845842	28.25515888	0.789284235	-0.341383161	0.852034548	1
TK2034	25.5	66.16666667	235.7	109.125	5.375	31.33316257	32.09516962	30.57115551	0.95251578	-0.070185102	0.960588981	1
TK2035	812	639.1666667	3073.527632	531.4	32	649.1706026	1002.356836	295.9843693	0.295288423	-1.7598033	0.358472942	1
TK2036	63	165.5	1261.934524	145.9166667	2	77.33007648	77.76906485	76.89108811	0.988710463	-0.016379995	0.970086301	1
TK2037	89	143.5	3115	104.5	12.5	88.2824687	109.8642345	66.70070293	0.607119353	-0.719947933	0.692343241	1
TK2038	392.5	1323	552.4166667	899.25	23.5	548.3545559	483.8964035	612.8127082	1.266413025	0.340747999	0.89196673	1
TK2039	596.3333333	792.7261905	1106.616667	572.1666667	28.33333333	551.5185538	735.7200421	367.3170655	0.499262008	-1.002130968	0.584683723	1
TK2040	56	93.83333333	438.6941176	78.5	4	56.33439714	69.12805764	43.54073664	0.629856214	-0.666905574	0.717232006	1
TK2041	33.5	67.5	684	50	3	36.7340803	41.97060643	31.49755416	0.750466978	-0.414139503	0.820521075	1
TK2042	126	270.4285714	1866	237	18	140.3009739	155.5381297	125.063818	0.804071762	-0.31460383	0.845294375	1
TK2043	49	162.0333333	177.0833333	264	6.75	67.76267062	60.48705044	75.0382908	1.240567861	0.311000655	0.913429091	1
TK2044	14	15.5	71.7	17.25	3.75	12.34660181	17.28201441	7.411189215	0.428838273	-1.221494425	0.572311614	1
TK2045	171.9166667	576.0833333	1250.725	210.3333333	27.14285714	239.5623515	212.3218913	266.8028117	1.25659587	0.329520743	0.898307208	1
TK2046	45	142.75	733.5	80.33333333	2.75	60.89341782	55.54933204	66.23750361	1.192408643	0.253878737	0.937815556	1
TK2047	26.43333333	61.33809524	323.2416667	51.39285714	0.666666667	30.17516425	32.09516962	28.25515888	0.880355493	-0.183841884	0.91574271	1
TK2048	227.8	664.7047619	1324.142857	360.0833333	10.33333333	294.7387504	281.449949	308.0275517	1.094431009	0.130181013	0.980082832	1
TK2049	499.6666667	1609.666667	1792.160714	894.2575758	26.66666667	681.4828576	617.2148004	745.7509148	1.208251834	0.272921185	0.919740107	1
TK2050	1015.5	2519.5	2905.625	2286.5	67.5	1210.721388	1254.180474	1167.262301	0.930697236	-0.103616172	0.926145226	1
TK2051	251	418.3333333	396.5	225.5	28.7	251.729574	309.8418298	193.6173182	0.62489083	-0.678323925	0.702285403	1
TK2052	342	589	1990.5	614.1666667	13	347.4996632	422.1749235	272.824403	0.646235453	-0.629868194	0.719563904	1
TK2053	13	35.5	119.25	31	2.75	16.36138027	16.04758481	16.67517573	1.039108123	0.05534578	1	1
TK2054	12.5	26	100.525	18.5	0	13.42816884	14.81315521	12.04318247	0.813005893	-0.298662286	0.897659043	1
